,experiment,_time,messageDuplicated,messageReceived,graft,prune,iwant,ihave
11921,539,2023-11-08 13:35:40+00:00,1453.0,165.0,0.0,0.0,0.0,200.0
11922,539,2023-11-08 13:35:50+00:00,1431.0,164.0,0.0,0.0,0.0,200.0
11923,539,2023-11-08 13:36:00+00:00,1472.0,167.0,0.0,0.0,0.0,200.0
11924,539,2023-11-08 13:36:10+00:00,1427.0,163.0,0.0,0.0,0.0,200.0
11925,539,2023-11-08 13:36:20+00:00,1226.0,142.0,0.0,0.0,0.0,200.0
11926,539,2023-11-08 13:36:30+00:00,1586.0,183.0,0.0,0.0,0.0,200.0
11927,539,2023-11-08 13:36:40+00:00,1272.0,145.0,0.0,0.0,0.0,200.0
11928,539,2023-11-08 13:36:50+00:00,1331.0,150.0,0.0,0.0,0.0,200.0
11929,539,2023-11-08 13:37:00+00:00,1576.0,179.0,0.0,0.0,0.0,200.0
11930,539,2023-11-08 13:37:10+00:00,1437.0,161.0,0.0,0.0,0.0,200.0
11931,539,2023-11-08 13:37:20+00:00,1282.0,146.0,0.0,0.0,0.0,200.0
11932,539,2023-11-08 13:37:30+00:00,696.0,81.0,0.0,0.0,0.0,196.0
11933,539,2023-11-08 13:37:40+00:00,959.0,109.0,0.0,0.0,0.0,200.0
11934,539,2023-11-08 13:37:50+00:00,1313.0,150.0,0.0,0.0,0.0,200.0
11935,539,2023-11-08 13:38:00+00:00,1177.0,135.0,0.0,0.0,0.0,200.0
11936,539,2023-11-08 13:38:10+00:00,1309.0,149.0,0.0,0.0,0.0,200.0
11937,539,2023-11-08 13:38:20+00:00,1636.0,184.0,0.0,0.0,0.0,200.0
11938,539,2023-11-08 13:38:30+00:00,1565.0,177.0,0.0,0.0,0.0,200.0
11939,539,2023-11-08 13:38:40+00:00,1569.0,179.0,0.0,0.0,0.0,200.0
11940,539,2023-11-08 13:38:50+00:00,1335.0,150.0,0.0,0.0,0.0,200.0
11941,539,2023-11-08 13:39:00+00:00,1568.0,179.0,0.0,0.0,0.0,200.0
11942,539,2023-11-08 13:39:10+00:00,1311.0,150.0,0.0,0.0,0.0,200.0
11943,539,2023-11-08 13:39:20+00:00,1417.0,160.0,0.0,0.0,0.0,200.0
11944,539,2023-11-08 13:39:30+00:00,1729.0,198.0,0.0,0.0,0.0,200.0
11945,539,2023-11-08 13:39:40+00:00,1670.0,188.0,0.0,0.0,0.0,200.0
11946,539,2023-11-08 13:39:50+00:00,1447.0,164.0,0.0,0.0,0.0,200.0
11947,539,2023-11-08 13:40:00+00:00,1616.0,182.0,0.0,0.0,0.0,200.0
11948,539,2023-11-08 13:40:10+00:00,1655.0,187.0,0.0,0.0,0.0,200.0
11949,539,2023-11-08 13:40:20+00:00,1428.0,161.0,0.0,0.0,0.0,200.0
11950,539,2023-11-08 13:40:30+00:00,1392.0,161.0,0.0,0.0,0.0,200.0
11951,539,2023-11-08 13:40:40+00:00,1551.0,179.0,0.0,0.0,0.0,200.0
11952,539,2023-11-08 13:40:50+00:00,1308.0,148.0,0.0,0.0,0.0,200.0
11953,539,2023-11-08 13:41:00+00:00,1286.0,145.0,0.0,0.0,0.0,200.0
11954,539,2023-11-08 13:41:10+00:00,1594.0,180.0,0.0,0.0,0.0,200.0
11955,539,2023-11-08 13:41:20+00:00,1298.0,149.0,0.0,0.0,0.0,200.0
11956,539,2023-11-08 13:41:30+00:00,1302.0,149.0,0.0,0.0,0.0,200.0
11957,539,2023-11-08 13:41:40+00:00,1646.0,190.0,0.0,0.0,0.0,200.0
11958,539,2023-11-08 13:41:50+00:00,1669.0,193.0,0.0,0.0,0.0,200.0
11959,539,2023-11-08 13:42:00+00:00,1559.0,174.0,0.0,0.0,0.0,200.0
11960,539,2023-11-08 13:42:10+00:00,1486.0,170.0,0.0,0.0,0.0,200.0
11961,539,2023-11-08 13:42:20+00:00,1517.0,173.0,0.0,0.0,0.0,200.0
11962,539,2023-11-08 13:42:30+00:00,748.0,86.0,0.0,0.0,0.0,100.0
11963,540,2023-11-08 13:46:10+00:00,1329.0,150.0,0.0,0.0,0.0,180.0
11964,540,2023-11-08 13:46:20+00:00,1517.0,170.0,0.0,0.0,0.0,200.0
11965,540,2023-11-08 13:46:30+00:00,1750.0,200.0,0.0,0.0,0.0,200.0
11966,540,2023-11-08 13:46:40+00:00,1393.0,158.0,0.0,0.0,0.0,200.0
11967,540,2023-11-08 13:46:50+00:00,1388.0,158.0,0.0,0.0,0.0,200.0
11968,540,2023-11-08 13:47:00+00:00,1702.0,193.0,0.0,0.0,1.0,200.0
11969,540,2023-11-08 13:47:10+00:00,1409.0,159.0,0.0,0.0,0.0,200.0
11970,540,2023-11-08 13:47:20+00:00,1425.0,163.0,0.0,0.0,0.0,200.0
11971,540,2023-11-08 13:47:30+00:00,1609.0,181.0,0.0,0.0,0.0,200.0
11972,540,2023-11-08 13:47:40+00:00,1540.0,174.0,0.0,0.0,0.0,200.0
11973,540,2023-11-08 13:47:50+00:00,1506.0,175.0,0.0,0.0,0.0,200.0
11974,540,2023-11-08 13:48:00+00:00,1603.0,183.0,0.0,0.0,0.0,200.0
11975,540,2023-11-08 13:48:10+00:00,1345.0,156.0,0.0,0.0,0.0,200.0
11976,540,2023-11-08 13:48:20+00:00,1581.0,178.0,0.0,0.0,0.0,200.0
11977,540,2023-11-08 13:48:30+00:00,1579.0,181.0,0.0,0.0,0.0,200.0
11978,540,2023-11-08 13:48:40+00:00,1566.0,179.0,0.0,0.0,0.0,200.0
11979,540,2023-11-08 13:48:50+00:00,1411.0,159.0,0.0,0.0,0.0,200.0
11980,540,2023-11-08 13:49:00+00:00,1306.0,147.0,0.0,0.0,0.0,200.0
11981,540,2023-11-08 13:49:10+00:00,1598.0,179.0,0.0,0.0,0.0,200.0
11982,540,2023-11-08 13:49:20+00:00,1326.0,149.0,0.0,0.0,0.0,200.0
11983,540,2023-11-08 13:49:30+00:00,1300.0,149.0,0.0,0.0,0.0,200.0
11984,540,2023-11-08 13:49:40+00:00,829.0,94.0,0.0,0.0,0.0,134.0
11985,540,2023-11-08 13:53:20+00:00,5378.0,727.0,1522.0,0.0,0.0,933.0
11986,540,2023-11-08 13:53:30+00:00,26648.0,3859.0,0.0,0.0,0.0,3756.0
11987,540,2023-11-08 13:53:40+00:00,23238.0,3352.0,0.0,0.0,1.0,3520.0
11988,540,2023-11-08 13:53:50+00:00,25990.0,3787.0,0.0,0.0,6.0,3396.0
11989,540,2023-11-08 13:54:00+00:00,19618.0,2881.0,0.0,0.0,0.0,3176.0
11990,540,2023-11-08 13:54:10+00:00,20079.0,2955.0,0.0,0.0,0.0,3178.0
11991,540,2023-11-08 13:54:20+00:00,20355.0,2993.0,0.0,0.0,0.0,3175.0
11992,540,2023-11-08 13:54:30+00:00,21601.0,3174.0,0.0,0.0,0.0,3176.0
11993,540,2023-11-08 13:54:40+00:00,20028.0,2946.0,0.0,0.0,1.0,3130.0
11994,540,2023-11-08 13:54:50+00:00,17784.0,2567.0,0.0,0.0,0.0,2739.0
11995,540,2023-11-08 13:55:00+00:00,18720.0,2714.0,0.0,0.0,6.0,2739.0
11996,540,2023-11-08 13:55:10+00:00,17563.0,2540.0,0.0,0.0,0.0,2740.0
11997,540,2023-11-08 13:55:20+00:00,21529.0,3110.0,0.0,0.0,0.0,2738.0
11998,540,2023-11-08 13:55:30+00:00,16012.0,2294.0,0.0,0.0,1.0,2524.0
11999,540,2023-11-08 13:55:40+00:00,13576.0,1869.0,0.0,0.0,0.0,2180.0
12000,540,2023-11-08 13:55:50+00:00,16546.0,2295.0,0.0,0.0,0.0,2180.0
12001,540,2023-11-08 13:56:00+00:00,13083.0,1818.0,0.0,0.0,0.0,2179.0
12002,540,2023-11-08 13:56:10+00:00,12902.0,1788.0,0.0,0.0,0.0,2180.0
12003,540,2023-11-08 13:56:20+00:00,17044.0,2371.0,0.0,0.0,3.0,2166.0
12004,540,2023-11-08 13:56:30+00:00,13110.0,1802.0,0.0,0.0,0.0,1937.0
12005,540,2023-11-08 13:56:40+00:00,14869.0,2035.0,0.0,0.0,0.0,1940.0
12006,540,2023-11-08 13:56:50+00:00,13054.0,1796.0,0.0,0.0,0.0,1939.0
12007,540,2023-11-08 13:57:00+00:00,15101.0,2079.0,0.0,0.0,0.0,1938.0
12008,540,2023-11-08 13:57:10+00:00,13389.0,1844.0,0.0,0.0,5.0,1939.0
12009,540,2023-11-08 13:57:20+00:00,13535.0,1856.0,0.0,0.0,0.0,1939.0
12010,540,2023-11-08 13:57:30+00:00,14824.0,2004.0,0.0,0.0,1.0,1732.0
12011,540,2023-11-08 13:57:40+00:00,15001.0,2014.0,0.0,0.0,0.0,1659.0
12012,540,2023-11-08 13:57:50+00:00,15799.0,2129.0,0.0,0.0,0.0,1660.0
12013,540,2023-11-08 13:58:00+00:00,14458.0,1946.0,0.0,0.0,0.0,1660.0
12014,540,2023-11-08 13:58:10+00:00,14323.0,1927.0,0.0,0.0,1.0,1563.0
12015,540,2023-11-08 13:58:20+00:00,15078.0,2018.0,0.0,0.0,0.0,1500.0
12016,540,2023-11-08 13:58:30+00:00,13210.0,1751.0,0.0,0.0,1.0,1395.0
12017,540,2023-11-08 13:58:40+00:00,12959.0,1693.0,0.0,0.0,0.0,1260.0
12018,540,2023-11-08 13:58:50+00:00,14162.0,1846.0,0.0,0.0,0.0,1260.0
12019,540,2023-11-08 13:59:00+00:00,11476.0,1475.0,0.0,0.0,0.0,1260.0
12020,540,2023-11-08 13:59:10+00:00,10637.0,1373.0,0.0,0.0,0.0,1260.0
12021,540,2023-11-08 13:59:20+00:00,13317.0,1736.0,0.0,0.0,0.0,1260.0
12022,540,2023-11-08 13:59:30+00:00,11386.0,1490.0,0.0,0.0,0.0,1259.0
12023,540,2023-11-08 13:59:40+00:00,11515.0,1504.0,0.0,0.0,0.0,1260.0
12024,540,2023-11-08 13:59:50+00:00,10867.0,1413.0,0.0,0.0,0.0,1260.0
12025,540,2023-11-08 14:00:00+00:00,11489.0,1487.0,0.0,0.0,0.0,1260.0
12026,540,2023-11-08 14:00:10+00:00,11114.0,1443.0,0.0,0.0,0.0,1260.0
12027,540,2023-11-08 14:00:20+00:00,10406.0,1367.0,0.0,0.0,0.0,1258.0
12028,540,2023-11-08 14:00:30+00:00,11861.0,1537.0,0.0,0.0,0.0,1259.0
12029,540,2023-11-08 14:00:40+00:00,10906.0,1407.0,0.0,0.0,0.0,1259.0
12030,540,2023-11-08 14:00:50+00:00,11270.0,1465.0,0.0,0.0,0.0,1260.0
12031,540,2023-11-08 14:01:00+00:00,10012.0,1287.0,0.0,0.0,0.0,1260.0
12032,540,2023-11-08 14:01:10+00:00,11645.0,1496.0,0.0,0.0,0.0,1172.0
12033,540,2023-11-08 14:01:20+00:00,9125.0,1178.0,0.0,0.0,0.0,1099.0
12034,540,2023-11-08 14:01:30+00:00,8592.0,1097.0,0.0,0.0,3.0,1010.0
12035,540,2023-11-08 14:01:40+00:00,9115.0,1159.0,0.0,0.0,0.0,899.0
12036,540,2023-11-08 14:01:50+00:00,8364.0,1053.0,0.0,0.0,0.0,900.0
12037,540,2023-11-08 14:02:00+00:00,6885.0,886.0,0.0,0.0,0.0,754.0
12038,540,2023-11-08 14:02:10+00:00,6383.0,824.0,0.0,0.0,0.0,720.0
12039,540,2023-11-08 14:02:20+00:00,5902.0,762.0,0.0,0.0,0.0,720.0
12040,540,2023-11-08 14:02:30+00:00,6779.0,870.0,0.0,0.0,0.0,719.0
12041,540,2023-11-08 14:02:40+00:00,6029.0,777.0,0.0,0.0,0.0,720.0
12042,540,2023-11-08 14:02:50+00:00,5479.0,714.0,0.0,0.0,0.0,677.0
12043,540,2023-11-08 14:03:00+00:00,4307.0,571.0,0.0,0.0,1.0,516.0
12044,540,2023-11-08 14:03:10+00:00,2631.0,360.0,0.0,0.0,0.0,419.0
12045,540,2023-11-08 14:03:20+00:00,2545.0,348.0,0.0,0.0,0.0,420.0
12046,540,2023-11-08 14:03:30+00:00,3206.0,447.0,0.0,0.0,0.0,420.0
12047,540,2023-11-08 14:03:40+00:00,2532.0,344.0,0.0,0.0,0.0,420.0
12048,540,2023-11-08 14:03:50+00:00,2563.0,349.0,0.0,0.0,0.0,420.0
12049,540,2023-11-08 14:04:00+00:00,3009.0,412.0,0.0,0.0,0.0,420.0
12050,540,2023-11-08 14:04:10+00:00,2662.0,364.0,0.0,0.0,0.0,420.0
12051,540,2023-11-08 14:04:20+00:00,2725.0,375.0,0.0,0.0,0.0,420.0
12052,540,2023-11-08 14:04:30+00:00,1540.0,221.0,0.0,0.0,0.0,300.0
12053,540,2023-11-08 14:04:40+00:00,1666.0,240.0,0.0,0.0,0.0,300.0
12054,540,2023-11-08 14:04:50+00:00,1618.0,228.0,0.0,0.0,0.0,300.0
12055,540,2023-11-08 14:05:00+00:00,1528.0,219.0,0.0,0.0,0.0,300.0
12056,540,2023-11-08 14:05:10+00:00,1777.0,256.0,0.0,0.0,0.0,300.0
12057,540,2023-11-08 14:05:20+00:00,1506.0,216.0,0.0,0.0,0.0,300.0
12058,540,2023-11-08 14:05:30+00:00,1441.0,207.0,0.0,0.0,0.0,300.0
12059,540,2023-11-08 14:05:40+00:00,1689.0,244.0,0.0,0.0,0.0,300.0
12060,540,2023-11-08 14:05:50+00:00,1619.0,228.0,0.0,0.0,0.0,300.0
12061,540,2023-11-08 14:06:00+00:00,1606.0,227.0,0.0,0.0,0.0,300.0
12062,540,2023-11-08 14:06:10+00:00,1729.0,249.0,0.0,0.0,0.0,300.0
12063,540,2023-11-08 14:06:20+00:00,1561.0,223.0,0.0,0.0,0.0,300.0
12064,540,2023-11-08 14:06:30+00:00,1558.0,223.0,0.0,0.0,0.0,300.0
12065,540,2023-11-08 14:06:40+00:00,1616.0,235.0,0.0,0.0,0.0,300.0
12066,540,2023-11-08 14:06:50+00:00,1480.0,212.0,0.0,0.0,0.0,300.0
12067,540,2023-11-08 14:07:00+00:00,1470.0,216.0,0.0,0.0,0.0,300.0
12068,540,2023-11-08 14:07:10+00:00,1708.0,247.0,0.0,0.0,0.0,300.0
12069,540,2023-11-08 14:07:20+00:00,1476.0,219.0,0.0,0.0,0.0,300.0
12070,540,2023-11-08 14:07:30+00:00,1480.0,217.0,0.0,0.0,1.0,300.0
12071,540,2023-11-08 14:07:40+00:00,1692.0,245.0,0.0,0.0,0.0,300.0
12072,540,2023-11-08 14:07:50+00:00,1483.0,216.0,0.0,0.0,0.0,300.0
12073,540,2023-11-08 14:08:00+00:00,1420.0,206.0,0.0,0.0,0.0,300.0
12074,540,2023-11-08 14:08:10+00:00,1634.0,236.0,0.0,0.0,0.0,300.0
12075,540,2023-11-08 14:08:20+00:00,1622.0,232.0,0.0,0.0,0.0,300.0
12076,540,2023-11-08 14:08:30+00:00,1269.0,183.0,0.0,0.0,0.0,300.0
12077,540,2023-11-08 14:08:40+00:00,1281.0,187.0,0.0,0.0,0.0,300.0
12078,540,2023-11-08 14:08:50+00:00,1821.0,264.0,0.0,0.0,0.0,300.0
12079,540,2023-11-08 14:09:00+00:00,1539.0,219.0,0.0,0.0,0.0,300.0
12080,540,2023-11-08 14:09:10+00:00,1500.0,216.0,0.0,0.0,0.0,300.0
12081,540,2023-11-08 14:09:20+00:00,1682.0,240.0,0.0,0.0,0.0,300.0
12082,540,2023-11-08 14:09:30+00:00,1551.0,221.0,0.0,0.0,0.0,300.0
12083,540,2023-11-08 14:09:40+00:00,1280.0,183.0,0.0,0.0,0.0,300.0
12084,540,2023-11-08 14:09:50+00:00,1123.0,142.0,0.0,0.0,0.0,149.0
12085,540,2023-11-08 14:10:00+00:00,630.0,66.0,0.0,0.0,0.0,60.0
12086,540,2023-11-08 14:10:10+00:00,620.0,66.0,0.0,0.0,0.0,60.0
12087,540,2023-11-08 14:10:20+00:00,834.0,88.0,0.0,0.0,0.0,60.0
12088,540,2023-11-08 14:10:30+00:00,622.0,66.0,0.0,0.0,0.0,60.0
12089,540,2023-11-08 14:10:40+00:00,611.0,66.0,0.0,0.0,0.0,60.0
12090,540,2023-11-08 14:10:50+00:00,834.0,88.0,0.0,0.0,0.0,60.0
12091,540,2023-11-08 14:11:00+00:00,608.0,66.0,0.0,0.0,0.0,60.0
12092,540,2023-11-08 14:11:10+00:00,755.0,82.0,0.0,0.0,0.0,60.0
12093,540,2023-11-08 14:11:20+00:00,650.0,68.0,0.0,0.0,0.0,60.0
12094,540,2023-11-08 14:11:30+00:00,850.0,90.0,0.0,0.0,0.0,60.0
12095,540,2023-11-08 14:11:40+00:00,641.0,68.0,0.0,0.0,0.0,60.0
12096,540,2023-11-08 14:11:50+00:00,632.0,68.0,0.0,0.0,0.0,60.0
12097,540,2023-11-08 14:12:00+00:00,830.0,90.0,0.0,0.0,0.0,60.0
12098,540,2023-11-08 14:12:10+00:00,718.0,78.0,0.0,0.0,0.0,60.0
12099,540,2023-11-08 14:12:20+00:00,682.0,74.0,0.0,0.0,0.0,60.0
12100,540,2023-11-08 14:12:30+00:00,837.0,90.0,0.0,0.0,0.0,60.0
12101,540,2023-11-08 14:12:40+00:00,949.0,100.0,0.0,0.0,0.0,60.0
12102,540,2023-11-08 14:12:50+00:00,632.0,66.0,0.0,0.0,0.0,60.0
12103,540,2023-11-08 14:13:00+00:00,646.0,68.0,0.0,0.0,0.0,60.0
12104,540,2023-11-08 14:13:10+00:00,814.0,88.0,0.0,0.0,0.0,60.0
12105,540,2023-11-08 14:13:20+00:00,639.0,68.0,0.0,0.0,0.0,60.0
12106,540,2023-11-08 14:13:30+00:00,630.0,68.0,0.0,0.0,0.0,60.0
12107,540,2023-11-08 14:13:40+00:00,672.0,70.0,0.0,0.0,0.0,60.0
12108,540,2023-11-08 14:13:50+00:00,601.0,64.0,0.0,0.0,0.0,60.0
12109,540,2023-11-08 14:14:00+00:00,630.0,68.0,0.0,0.0,0.0,60.0
12110,540,2023-11-08 14:14:10+00:00,603.0,66.0,0.0,0.0,0.0,60.0
12111,540,2023-11-08 14:14:20+00:00,809.0,86.0,0.0,0.0,0.0,60.0
12112,540,2023-11-08 14:14:30+00:00,645.0,68.0,0.0,0.0,0.0,60.0
12113,540,2023-11-08 14:14:40+00:00,763.0,82.0,0.0,0.0,0.0,60.0
12114,540,2023-11-08 14:14:50+00:00,625.0,66.0,0.0,0.0,0.0,60.0
12115,540,2023-11-08 14:15:00+00:00,826.0,88.0,0.0,0.0,0.0,60.0
12116,540,2023-11-08 14:15:10+00:00,619.0,66.0,0.0,0.0,0.0,60.0
12117,540,2023-11-08 14:15:20+00:00,810.0,88.0,0.0,0.0,0.0,60.0
12118,540,2023-11-08 14:15:30+00:00,674.0,72.0,0.0,0.0,0.0,60.0
12119,540,2023-11-08 14:15:40+00:00,77.0,8.0,0.0,0.0,0.0,6.0
12120,541,2023-11-08 14:26:50+00:00,1072.0,108.0,1728.0,0.0,0.0,0.0
12121,541,2023-11-08 14:27:00+00:00,22418.0,2547.0,4.0,0.0,3.0,3439.0
12122,541,2023-11-08 14:27:10+00:00,34458.0,3921.0,0.0,0.0,0.0,3440.0
12123,541,2023-11-08 14:27:20+00:00,24370.0,2800.0,0.0,0.0,0.0,3328.0
12124,541,2023-11-08 14:27:30+00:00,23979.0,2770.0,0.0,0.0,0.0,3299.0
12125,541,2023-11-08 14:27:40+00:00,31994.0,3676.0,0.0,0.0,0.0,3299.0
12126,541,2023-11-08 14:27:50+00:00,24008.0,2755.0,0.0,0.0,0.0,3298.0
12127,541,2023-11-08 14:28:00+00:00,23996.0,2767.0,0.0,0.0,0.0,3299.0
12128,541,2023-11-08 14:28:10+00:00,31960.0,3678.0,0.0,0.0,0.0,3297.0
12129,541,2023-11-08 14:28:20+00:00,23955.0,2753.0,0.0,0.0,1.0,3300.0
12130,541,2023-11-08 14:28:30+00:00,23941.0,2763.0,0.0,0.0,0.0,3299.0
12131,541,2023-11-08 14:28:40+00:00,29730.0,3453.0,0.0,0.0,6.0,3157.0
12132,541,2023-11-08 14:28:50+00:00,21293.0,2485.0,0.0,0.0,0.0,3018.0
12133,541,2023-11-08 14:29:00+00:00,22683.0,2637.0,0.0,0.0,1.0,3004.0
12134,541,2023-11-08 14:29:10+00:00,26838.0,3142.0,0.0,0.0,1.0,2957.0
12135,541,2023-11-08 14:29:20+00:00,18551.0,2147.0,0.0,0.0,4.0,2772.0
12136,541,2023-11-08 14:29:30+00:00,20454.0,2374.0,0.0,0.0,1.0,2596.0
12137,541,2023-11-08 14:29:40+00:00,19670.0,2285.0,0.0,0.0,0.0,2559.0
12138,541,2023-11-08 14:29:50+00:00,19891.0,2315.0,0.0,0.0,0.0,2560.0
12139,541,2023-11-08 14:30:00+00:00,20751.0,2411.0,0.0,0.0,0.0,2419.0
12140,541,2023-11-08 14:30:10+00:00,14007.0,1598.0,0.0,0.0,1.0,1777.0
12141,541,2023-11-08 14:30:20+00:00,12955.0,1440.0,0.0,0.0,1.0,1420.0
12142,541,2023-11-08 14:30:30+00:00,11993.0,1360.0,0.0,0.0,0.0,1420.0
12143,541,2023-11-08 14:30:40+00:00,11542.0,1293.0,0.0,0.0,0.0,1419.0
12144,541,2023-11-08 14:30:50+00:00,14157.0,1580.0,0.0,0.0,0.0,1420.0
12145,541,2023-11-08 14:31:00+00:00,12111.0,1362.0,0.0,0.0,0.0,1418.0
12146,541,2023-11-08 14:31:10+00:00,11359.0,1266.0,0.0,0.0,0.0,1419.0
12147,541,2023-11-08 14:31:20+00:00,11210.0,1271.0,0.0,0.0,0.0,1420.0
12148,541,2023-11-08 14:31:30+00:00,13571.0,1488.0,0.0,0.0,0.0,1419.0
12149,541,2023-11-08 14:31:40+00:00,11058.0,1228.0,0.0,0.0,0.0,1420.0
12150,541,2023-11-08 14:31:50+00:00,10934.0,1215.0,0.0,0.0,0.0,1420.0
12151,541,2023-11-08 14:32:00+00:00,13748.0,1535.0,0.0,0.0,0.0,1419.0
12152,541,2023-11-08 14:32:10+00:00,10840.0,1217.0,0.0,0.0,0.0,1419.0
12153,541,2023-11-08 14:32:20+00:00,10780.0,1198.0,0.0,0.0,0.0,1420.0
12154,541,2023-11-08 14:32:30+00:00,13445.0,1491.0,0.0,0.0,2.0,1419.0
12155,541,2023-11-08 14:32:40+00:00,11305.0,1262.0,0.0,0.0,0.0,1420.0
12156,541,2023-11-08 14:32:50+00:00,10292.0,1171.0,0.0,0.0,0.0,1340.0
12157,541,2023-11-08 14:33:00+00:00,10421.0,1212.0,0.0,0.0,0.0,1260.0
12158,541,2023-11-08 14:33:10+00:00,8990.0,1036.0,0.0,0.0,0.0,1259.0
12159,541,2023-11-08 14:33:20+00:00,9015.0,1039.0,0.0,0.0,0.0,1260.0
12160,541,2023-11-08 14:33:30+00:00,10761.0,1247.0,0.0,0.0,0.0,1260.0
12161,541,2023-11-08 14:33:40+00:00,8867.0,1023.0,0.0,0.0,0.0,1260.0
12162,541,2023-11-08 14:33:50+00:00,8905.0,1039.0,0.0,0.0,0.0,1211.0
12163,541,2023-11-08 14:34:00+00:00,7540.0,890.0,0.0,0.0,0.0,1118.0
12164,541,2023-11-08 14:34:10+00:00,8514.0,1009.0,0.0,0.0,0.0,1120.0
12165,541,2023-11-08 14:34:20+00:00,7395.0,884.0,0.0,0.0,0.0,1120.0
12166,541,2023-11-08 14:34:30+00:00,7551.0,888.0,0.0,0.0,0.0,1120.0
12167,541,2023-11-08 14:34:40+00:00,9166.0,1089.0,0.0,0.0,0.0,1120.0
12168,541,2023-11-08 14:34:50+00:00,7730.0,908.0,0.0,0.0,0.0,1120.0
12169,541,2023-11-08 14:35:00+00:00,7593.0,891.0,0.0,0.0,0.0,1119.0
12170,541,2023-11-08 14:35:10+00:00,8790.0,1056.0,0.0,0.0,0.0,1120.0
12171,541,2023-11-08 14:35:20+00:00,8293.0,989.0,0.0,0.0,0.0,1078.0
12172,541,2023-11-08 14:35:30+00:00,5999.0,735.0,0.0,0.0,0.0,999.0
12173,541,2023-11-08 14:35:40+00:00,7667.0,941.0,0.0,0.0,0.0,999.0
12174,541,2023-11-08 14:35:50+00:00,5625.0,683.0,0.0,0.0,0.0,1000.0
12175,541,2023-11-08 14:36:00+00:00,7344.0,894.0,0.0,0.0,0.0,1000.0
12176,541,2023-11-08 14:36:10+00:00,5277.0,633.0,0.0,0.0,0.0,925.0
12177,541,2023-11-08 14:36:20+00:00,5223.0,627.0,0.0,0.0,0.0,900.0
12178,541,2023-11-08 14:36:30+00:00,7013.0,832.0,0.0,0.0,0.0,815.0
12179,541,2023-11-08 14:36:40+00:00,3946.0,451.0,0.0,0.0,1.0,575.0
12180,541,2023-11-08 14:36:50+00:00,3938.0,449.0,0.0,0.0,0.0,560.0
12181,541,2023-11-08 14:37:00+00:00,5109.0,582.0,0.0,0.0,0.0,560.0
12182,541,2023-11-08 14:37:10+00:00,3902.0,442.0,0.0,0.0,0.0,560.0
12183,541,2023-11-08 14:37:20+00:00,3882.0,443.0,0.0,0.0,0.0,560.0
12184,541,2023-11-08 14:37:30+00:00,5311.0,599.0,0.0,0.0,0.0,560.0
12185,541,2023-11-08 14:37:40+00:00,3885.0,445.0,0.0,0.0,0.0,560.0
12186,541,2023-11-08 14:37:50+00:00,3927.0,450.0,0.0,0.0,0.0,560.0
12187,541,2023-11-08 14:38:00+00:00,4796.0,548.0,0.0,0.0,0.0,560.0
12188,541,2023-11-08 14:38:10+00:00,4753.0,541.0,0.0,0.0,0.0,559.0
12189,541,2023-11-08 14:38:20+00:00,4712.0,540.0,0.0,0.0,0.0,545.0
12190,541,2023-11-08 14:38:30+00:00,3372.0,378.0,0.0,0.0,0.0,440.0
12191,541,2023-11-08 14:38:40+00:00,3700.0,425.0,0.0,0.0,0.0,440.0
12192,541,2023-11-08 14:38:50+00:00,3463.0,387.0,0.0,0.0,0.0,440.0
12193,541,2023-11-08 14:39:00+00:00,3756.0,437.0,0.0,0.0,0.0,440.0
12194,541,2023-11-08 14:39:10+00:00,4109.0,476.0,0.0,0.0,0.0,440.0
12195,541,2023-11-08 14:39:20+00:00,3837.0,440.0,0.0,0.0,0.0,440.0
12196,541,2023-11-08 14:39:30+00:00,4361.0,496.0,0.0,0.0,0.0,440.0
12197,541,2023-11-08 14:39:40+00:00,3531.0,402.0,0.0,0.0,0.0,440.0
12198,541,2023-11-08 14:39:50+00:00,3718.0,424.0,0.0,0.0,1.0,440.0
12199,541,2023-11-08 14:40:00+00:00,3638.0,426.0,0.0,0.0,0.0,440.0
12200,541,2023-11-08 14:40:10+00:00,3336.0,389.0,0.0,0.0,0.0,440.0
12201,541,2023-11-08 14:40:20+00:00,3874.0,448.0,0.0,0.0,0.0,440.0
12202,541,2023-11-08 14:40:30+00:00,3890.0,434.0,0.0,0.0,0.0,440.0
12203,541,2023-11-08 14:40:40+00:00,3368.0,385.0,0.0,0.0,0.0,440.0
12204,541,2023-11-08 14:40:50+00:00,3506.0,400.0,0.0,0.0,0.0,440.0
12205,541,2023-11-08 14:41:00+00:00,3730.0,433.0,0.0,0.0,0.0,440.0
12206,541,2023-11-08 14:41:10+00:00,3737.0,435.0,0.0,0.0,0.0,440.0
12207,541,2023-11-08 14:41:20+00:00,3341.0,384.0,0.0,0.0,0.0,440.0
12208,541,2023-11-08 14:41:30+00:00,3303.0,368.0,0.0,0.0,0.0,440.0
12209,541,2023-11-08 14:41:40+00:00,3657.0,420.0,0.0,0.0,0.0,440.0
12210,541,2023-11-08 14:41:50+00:00,3337.0,376.0,0.0,0.0,0.0,440.0
12211,541,2023-11-08 14:42:00+00:00,3116.0,353.0,0.0,0.0,0.0,419.0
12212,541,2023-11-08 14:42:10+00:00,2268.0,267.0,0.0,0.0,0.0,300.0
12213,541,2023-11-08 14:42:20+00:00,2383.0,280.0,0.0,0.0,0.0,300.0
