,experiment,_time,propagationTime,messageDuplicated,messageReceived,graft,prune,iwant,ihave
3075,434,2023-10-05 19:53:40+00:00,223.33333333333334,0.0,18.0,0.0,0.0,0.0,0.0
3076,434,2023-10-05 19:53:50+00:00,231.33333333333334,0.0,18.0,0.0,0.0,0.0,0.0
3077,434,2023-10-05 19:54:00+00:00,560.75,0.0,24.0,0.0,0.0,0.0,0.0
3078,434,2023-10-05 19:54:10+00:00,382.05555555555554,0.0,18.0,0.0,0.0,0.0,0.0
3079,434,2023-10-05 19:54:20+00:00,249.0,0.0,18.0,0.0,0.0,0.0,0.0
3080,434,2023-10-05 19:54:30+00:00,323.4583333333333,0.0,24.0,0.0,0.0,0.0,0.0
3081,434,2023-10-05 19:54:40+00:00,493.6111111111111,0.0,18.0,0.0,0.0,0.0,0.0
3082,434,2023-10-05 19:54:50+00:00,257.94444444444446,0.0,18.0,0.0,0.0,0.0,0.0
3083,434,2023-10-05 19:55:00+00:00,310.4166666666667,0.0,24.0,0.0,0.0,0.0,0.0
3084,434,2023-10-05 19:55:10+00:00,626.1666666666666,0.0,18.0,0.0,0.0,0.0,0.0
3085,434,2023-10-05 19:55:20+00:00,314.1111111111111,0.0,18.0,0.0,0.0,0.0,0.0
3086,434,2023-10-05 19:55:30+00:00,346.4583333333333,0.0,24.0,0.0,0.0,0.0,0.0
3087,434,2023-10-05 19:55:40+00:00,231.83333333333334,0.0,18.0,0.0,0.0,0.0,0.0
3088,434,2023-10-05 19:55:50+00:00,279.8888888888889,0.0,18.0,0.0,0.0,0.0,0.0
3089,434,2023-10-05 19:56:00+00:00,257.75,0.0,24.0,0.0,0.0,0.0,0.0
3090,434,2023-10-05 19:56:10+00:00,216.22222222222223,0.0,18.0,0.0,0.0,0.0,0.0
3091,434,2023-10-05 19:56:20+00:00,260.8333333333333,0.0,18.0,0.0,0.0,0.0,0.0
3092,434,2023-10-05 19:56:30+00:00,234.41666666666666,0.0,24.0,0.0,0.0,0.0,0.0
3093,434,2023-10-05 19:56:40+00:00,365.3333333333333,0.0,18.0,0.0,0.0,0.0,0.0
3094,434,2023-10-05 19:56:50+00:00,360.55555555555554,0.0,18.0,0.0,0.0,0.0,0.0
3095,434,2023-10-05 19:57:00+00:00,248.27777777777777,0.0,18.0,0.0,0.0,0.0,0.0
3096,434,2023-10-05 19:57:10+00:00,284.375,0.0,24.0,0.0,0.0,0.0,0.0
3097,434,2023-10-05 19:57:20+00:00,255.66666666666666,0.0,18.0,0.0,0.0,0.0,0.0
3098,434,2023-10-05 19:57:30+00:00,348.5,0.0,18.0,0.0,0.0,0.0,0.0
3099,434,2023-10-05 19:57:40+00:00,689.6666666666666,0.0,24.0,0.0,0.0,0.0,0.0
3100,434,2023-10-05 19:57:50+00:00,346.27777777777777,0.0,18.0,0.0,0.0,0.0,0.0
3101,434,2023-10-05 19:58:00+00:00,631.2222222222222,0.0,18.0,0.0,0.0,0.0,0.0
3102,434,2023-10-05 19:58:10+00:00,250.54166666666666,0.0,24.0,0.0,0.0,0.0,0.0
3103,434,2023-10-05 19:58:20+00:00,634.0,0.0,18.0,0.0,0.0,0.0,0.0
3104,434,2023-10-05 19:58:30+00:00,310.94444444444446,0.0,18.0,0.0,0.0,0.0,0.0
3105,434,2023-10-05 19:58:40+00:00,291.4583333333333,0.0,24.0,0.0,0.0,0.0,0.0
3106,434,2023-10-05 19:58:50+00:00,293.8333333333333,0.0,18.0,0.0,0.0,0.0,0.0
3107,434,2023-10-05 19:59:00+00:00,435.1666666666667,0.0,18.0,0.0,0.0,0.0,0.0
3108,434,2023-10-05 19:59:10+00:00,470.5833333333333,0.0,24.0,0.0,0.0,0.0,0.0
3109,436,2023-10-05 20:36:30+00:00,887.376923076923,182.0,174.0,0.0,0.0,0.0,0.0
3110,436,2023-10-05 20:36:40+00:00,802.1854304635762,213.0,206.0,0.0,0.0,0.0,0.0
3111,436,2023-10-05 20:36:50+00:00,590.4785714285714,212.0,200.0,0.0,0.0,0.0,0.0
3112,436,2023-10-05 20:37:00+00:00,935.0612244897959,146.0,137.0,0.0,0.0,0.0,0.0
3113,436,2023-10-05 20:37:10+00:00,961.925,169.0,158.0,0.0,0.0,0.0,0.0
3114,436,2023-10-05 20:37:20+00:00,845.1333333333333,68.0,63.0,0.0,0.0,0.0,0.0
3115,436,2023-10-05 20:37:30+00:00,698.5070422535211,108.0,100.0,0.0,0.0,0.0,0.0
3116,436,2023-10-05 20:37:40+00:00,779.2391304347826,197.0,195.0,0.0,0.0,0.0,0.0
3117,436,2023-10-05 20:37:50+00:00,665.0896551724138,219.0,211.0,0.0,0.0,0.0,0.0
3118,436,2023-10-05 20:38:00+00:00,998.7924528301887,139.0,137.0,0.0,0.0,0.0,0.0
3119,436,2023-10-05 20:38:10+00:00,654.4660194174758,156.0,147.0,0.0,0.0,0.0,0.0
3120,436,2023-10-05 20:38:20+00:00,776.4222222222222,64.0,63.0,0.0,0.0,0.0,0.0
3121,436,2023-10-05 20:38:30+00:00,1133.3376623376623,100.0,100.0,0.0,0.0,0.0,0.0
3122,436,2023-10-05 20:38:40+00:00,799.1333333333333,48.0,42.0,0.0,0.0,0.0,0.0
3123,436,2023-10-05 20:38:50+00:00,576.1923076923077,38.0,37.0,0.0,0.0,0.0,0.0
3124,436,2023-10-05 20:39:00+00:00,818.829268292683,179.0,174.0,0.0,0.0,0.0,0.0
3125,436,2023-10-05 20:40:00+00:00,637.5902777777778,222.0,211.0,0.0,0.0,0.0,0.0
3126,436,2023-10-05 20:40:10+00:00,684.7765957446809,135.0,131.0,0.0,0.0,0.0,0.0
3127,436,2023-10-05 20:40:20+00:00,605.7643312101911,229.0,220.0,0.0,0.0,0.0,0.0
3128,436,2023-10-05 20:40:30+00:00,638.7109375,189.0,185.0,0.0,0.0,0.0,0.0
3129,436,2023-10-05 20:40:40+00:00,606.7751937984497,190.0,183.0,0.0,0.0,0.0,0.0
3130,436,2023-10-05 20:40:50+00:00,620.7565789473684,228.0,221.0,0.0,0.0,0.0,0.0
3131,436,2023-10-05 20:41:00+00:00,906.6458333333334,186.0,185.0,0.0,0.0,0.0,0.0
3132,436,2023-10-05 20:41:10+00:00,728.0814814814814,200.0,185.0,0.0,0.0,0.0,0.0
3133,436,2023-10-05 20:41:20+00:00,579.7828947368421,229.0,221.0,0.0,0.0,0.0,0.0
3134,436,2023-10-05 20:41:30+00:00,641.5538461538462,198.0,185.0,0.0,0.0,0.0,0.0
3135,436,2023-10-05 20:41:40+00:00,726.7538461538461,199.0,185.0,0.0,0.0,0.0,0.0
3136,436,2023-10-05 20:41:50+00:00,639.7820512820513,223.0,221.0,0.0,0.0,0.0,0.0
3137,436,2023-10-05 20:42:00+00:00,742.7209302325581,196.0,185.0,0.0,0.0,0.0,0.0
3138,436,2023-10-05 20:42:10+00:00,739.5343511450382,185.0,185.0,0.0,0.0,0.0,0.0
3139,436,2023-10-05 20:42:20+00:00,707.5612903225806,226.0,221.0,0.0,0.0,0.0,0.0
3140,436,2023-10-05 20:42:30+00:00,854.6014492753624,200.0,185.0,0.0,0.0,0.0,0.0
3141,436,2023-10-05 20:42:40+00:00,1018.1068702290077,188.0,185.0,0.0,0.0,0.0,0.0
3142,436,2023-10-05 20:42:50+00:00,850.4842767295597,227.0,221.0,0.0,0.0,0.0,0.0
3143,436,2023-10-05 20:43:00+00:00,696.0992366412214,198.0,185.0,0.0,0.0,0.0,0.0
3144,436,2023-10-05 20:43:10+00:00,880.9191176470588,189.0,184.0,0.0,0.0,0.0,0.0
3145,436,2023-10-05 20:43:20+00:00,1051.1870967741936,220.0,221.0,0.0,0.0,0.0,0.0
3146,436,2023-10-05 20:43:30+00:00,678.4580152671756,191.0,185.0,0.0,0.0,0.0,0.0
3147,436,2023-10-05 20:43:40+00:00,692.3664122137404,196.0,185.0,0.0,0.0,0.0,0.0
3148,436,2023-10-05 20:43:50+00:00,640.224358974359,230.0,221.0,0.0,0.0,0.0,0.0
3149,436,2023-10-05 20:44:00+00:00,675.7557251908397,196.0,185.0,0.0,0.0,0.0,0.0
3150,436,2023-10-05 20:44:10+00:00,753.1374045801526,192.0,185.0,0.0,0.0,0.0,0.0
3151,436,2023-10-05 20:44:20+00:00,593.6666666666666,227.0,221.0,0.0,0.0,0.0,0.0
3152,436,2023-10-05 20:44:30+00:00,805.6742424242424,188.0,185.0,0.0,0.0,0.0,0.0
3153,436,2023-10-05 20:44:40+00:00,644.1603053435115,193.0,185.0,0.0,0.0,0.0,0.0
3154,436,2023-10-05 20:44:50+00:00,677.7092198581561,208.0,200.0,0.0,0.0,0.0,0.0
3155,436,2023-10-05 20:45:00+00:00,834.8027210884354,215.0,206.0,0.0,0.0,0.0,0.0
3156,436,2023-10-05 20:45:10+00:00,725.6923076923077,205.0,200.0,0.0,0.0,0.0,0.0
3157,436,2023-10-05 20:45:20+00:00,624.8536585365854,183.0,174.0,0.0,0.0,0.0,0.0
3158,436,2023-10-05 20:45:30+00:00,735.8048780487804,230.0,232.0,0.0,0.0,0.0,0.0
3159,436,2023-10-05 20:45:40+00:00,767.7967479674796,186.0,174.0,0.0,0.0,0.0,0.0
3160,436,2023-10-05 20:45:50+00:00,699.7723577235772,185.0,174.0,0.0,0.0,0.0,0.0
3161,436,2023-10-05 20:46:00+00:00,796.1280487804878,243.0,232.0,0.0,0.0,0.0,0.0
3162,436,2023-10-05 20:46:10+00:00,603.430894308943,190.0,173.0,0.0,0.0,0.0,0.0
3163,436,2023-10-05 20:46:20+00:00,590.0569105691056,188.0,174.0,0.0,0.0,0.0,0.0
3164,436,2023-10-05 20:46:30+00:00,662.9358974358975,234.0,221.0,0.0,0.0,0.0,0.0
3165,436,2023-10-05 20:46:40+00:00,712.6564885496183,200.0,185.0,0.0,0.0,0.0,0.0
3166,436,2023-10-05 20:46:50+00:00,561.175572519084,202.0,185.0,0.0,0.0,0.0,0.0
3167,436,2023-10-05 20:47:00+00:00,709.4227642276422,185.0,174.0,0.0,0.0,0.0,0.0
3168,436,2023-10-05 20:50:40+00:00,2953.5037313432836,3204.0,318.0,2128.0,0.0,0.0,0.0
3169,436,2023-10-05 20:50:50+00:00,1851.0431848852902,4035.0,1039.0,0.0,0.0,0.0,0.0
3170,436,2023-10-05 20:51:00+00:00,2058.4300653594773,4018.0,1030.0,0.0,0.0,0.0,0.0
3171,436,2023-10-05 20:51:10+00:00,2047.3211963589076,4053.0,1036.0,0.0,0.0,0.0,0.0
3172,436,2023-10-05 20:51:20+00:00,2007.1407942238268,4453.0,1138.0,0.0,0.0,0.0,0.0
3173,436,2023-10-05 20:51:30+00:00,1993.55266579974,4086.0,1041.0,0.0,0.0,0.0,0.0
3174,436,2023-10-05 20:51:40+00:00,2165.1767015706805,4055.0,1038.0,0.0,0.0,0.0,0.0
3175,436,2023-10-05 20:51:50+00:00,2064.2460606060604,4440.0,1129.0,0.0,0.0,0.0,0.0
3176,436,2023-10-05 20:52:00+00:00,2009.996103896104,4072.0,1042.0,0.0,0.0,0.0,0.0
3177,436,2023-10-05 20:52:10+00:00,2139.3916256157636,4220.0,1079.0,0.0,0.0,0.0,0.0
3178,436,2023-10-05 20:52:20+00:00,2320.883435582822,2546.0,654.0,0.0,0.0,0.0,0.0
3179,436,2023-10-05 20:52:30+00:00,2420.766439909297,2277.0,591.0,0.0,0.0,0.0,0.0
3180,436,2023-10-05 20:52:40+00:00,1472.157894736842,1111.0,299.0,0.0,0.0,0.0,0.0
3181,436,2023-10-05 20:52:50+00:00,1641.5884691848908,2794.0,716.0,0.0,0.0,0.0,0.0
3182,436,2023-10-05 20:53:00+00:00,1560.7567567567567,409.0,106.0,0.0,0.0,0.0,0.0
3183,436,2023-10-05 20:53:10+00:00,2133.599531615925,2135.0,550.0,0.0,0.0,0.0,0.0
3184,436,2023-10-05 20:53:20+00:00,2065.2797297297298,3842.0,984.0,0.0,0.0,0.0,0.0
3185,436,2023-10-05 20:53:30+00:00,2117.956,5069.0,1295.0,0.0,0.0,0.0,0.0
3186,436,2023-10-05 20:53:40+00:00,2133.7650273224044,2868.0,744.0,0.0,0.0,0.0,0.0
3187,436,2023-10-05 20:53:50+00:00,2246.902857142857,2682.0,689.0,0.0,0.0,0.0,0.0
3188,436,2023-10-05 20:54:00+00:00,1820.7951807228915,2194.0,564.0,0.0,0.0,0.0,0.0
3189,436,2023-10-05 20:54:10+00:00,2264.6072874493925,2376.0,613.0,0.0,0.0,0.0,0.0
3190,436,2023-10-05 20:54:20+00:00,2321.3591269841268,2451.0,623.0,0.0,0.0,0.0,0.0
3191,436,2023-10-05 20:54:30+00:00,1800.0984375,3310.0,844.0,0.0,0.0,0.0,0.0
3192,436,2023-10-05 20:54:40+00:00,2010.5185185185185,3297.0,827.0,0.0,0.0,0.0,0.0
3193,436,2023-10-05 20:54:50+00:00,2211.2708830548927,4251.0,1078.0,0.0,0.0,0.0,0.0
3194,436,2023-10-05 20:55:00+00:00,2065.4442916093535,3719.0,948.0,0.0,0.0,0.0,0.0
3195,436,2023-10-05 20:55:10+00:00,2076.8908594815825,3727.0,948.0,0.0,0.0,0.0,0.0
3196,436,2023-10-05 20:55:20+00:00,2291.76,4414.0,1126.0,0.0,0.0,0.0,0.0
3197,436,2023-10-05 20:55:30+00:00,2304.1451831750337,3689.0,947.0,0.0,0.0,0.0,0.0
3198,436,2023-10-05 20:55:40+00:00,2158.3615279672576,3686.0,946.0,0.0,0.0,0.0,0.0
3199,436,2023-10-05 20:55:50+00:00,2419.3031319910515,4370.0,1124.0,0.0,0.0,0.0,0.0
3200,436,2023-10-05 20:56:00+00:00,2253.639037433155,3678.0,949.0,0.0,0.0,0.0,0.0
3201,436,2023-10-05 20:56:10+00:00,2372.3152317880795,3712.0,948.0,0.0,0.0,0.0,0.0
3202,436,2023-10-05 20:56:20+00:00,2422.824915824916,4420.0,1127.0,0.0,0.0,0.0,0.0
3203,436,2023-10-05 20:56:30+00:00,2233.284574468085,3680.0,951.0,0.0,0.0,0.0,0.0
3204,436,2023-10-05 20:56:40+00:00,2326.8756613756614,3686.0,948.0,0.0,0.0,0.0,0.0
3205,436,2023-10-05 20:56:50+00:00,2387.728776185226,4392.0,1131.0,0.0,0.0,0.0,0.0
3206,436,2023-10-05 20:57:00+00:00,2209.9043715846997,3686.0,947.0,0.0,0.0,0.0,0.0
3207,436,2023-10-05 20:57:10+00:00,2404.838881491345,3681.0,949.0,0.0,0.0,0.0,0.0
3208,436,2023-10-05 20:57:20+00:00,2488.8987764182425,4375.0,1128.0,0.0,0.0,0.0,0.0
3209,436,2023-10-05 20:57:30+00:00,2250.759036144578,3718.0,949.0,0.0,0.0,0.0,0.0
3210,436,2023-10-05 20:57:40+00:00,2367.939869281046,3674.0,946.0,0.0,0.0,0.0,0.0
3211,436,2023-10-05 20:57:50+00:00,2453.153333333333,4406.0,1131.0,0.0,0.0,0.0,0.0
3212,436,2023-10-05 20:58:00+00:00,2329.49343832021,3671.0,952.0,0.0,0.0,0.0,0.0
3213,436,2023-10-05 20:58:10+00:00,2271.4396200814112,3694.0,949.0,0.0,0.0,0.0,0.0
3214,436,2023-10-05 20:58:20+00:00,2474.2109375,4392.0,1127.0,0.0,0.0,0.0,0.0
3215,436,2023-10-05 20:58:30+00:00,2461.9892761394103,3711.0,950.0,0.0,0.0,0.0,0.0
3216,436,2023-10-05 20:58:40+00:00,2402.428187919463,3693.0,950.0,0.0,0.0,0.0,0.0
3217,436,2023-10-05 20:58:50+00:00,2567.236547085202,4408.0,1127.0,0.0,0.0,0.0,0.0
3218,436,2023-10-05 20:59:00+00:00,2491.4086021505377,3694.0,951.0,0.0,0.0,0.0,0.0
3219,436,2023-10-05 20:59:10+00:00,2264.3572377158034,3715.0,946.0,0.0,0.0,0.0,0.0
3220,436,2023-10-05 20:59:20+00:00,2662.9662921348313,4404.0,1130.0,0.0,0.0,0.0,0.0
3221,436,2023-10-05 20:59:30+00:00,2364.2706359945873,3686.0,948.0,0.0,0.0,0.0,0.0
3222,436,2023-10-05 20:59:40+00:00,2373.143465909091,3499.0,902.0,0.0,0.0,0.0,0.0
3223,436,2023-10-05 20:59:50+00:00,2892.8684210526317,4553.0,1172.0,0.0,0.0,0.0,0.0
3224,436,2023-10-05 21:00:00+00:00,2379.4903581267217,3704.0,954.0,0.0,0.0,0.0,0.0
3225,436,2023-10-05 21:00:10+00:00,2462.1873278236912,3621.0,930.0,0.0,0.0,0.0,0.0
3226,436,2023-10-05 21:00:20+00:00,2460.635382955771,4606.0,1182.0,0.0,0.0,0.0,0.0
3227,436,2023-10-05 21:00:30+00:00,2393.357894736842,3837.0,987.0,0.0,0.0,0.0,0.0
3228,436,2023-10-05 21:00:40+00:00,2398.333781965007,3747.0,965.0,0.0,0.0,0.0,0.0
3229,436,2023-10-05 21:00:50+00:00,2358.6470588235293,4398.0,1131.0,0.0,0.0,0.0,0.0
3230,436,2023-10-05 21:01:00+00:00,2599.620646766169,4028.0,1044.0,0.0,0.0,0.0,0.0
3231,436,2023-10-05 21:01:10+00:00,2358.433208489388,3965.0,1018.0,0.0,0.0,0.0,0.0
3232,436,2023-10-05 21:01:20+00:00,2361.650292397661,4420.0,1129.0,0.0,0.0,0.0,0.0
3233,436,2023-10-05 21:01:30+00:00,2300.0699386503065,4057.0,1044.0,0.0,0.0,0.0,0.0
3234,436,2023-10-05 21:01:40+00:00,2548.954599761051,4206.0,1079.0,0.0,0.0,0.0,0.0
3235,436,2023-10-05 21:01:50+00:00,2792.896792189679,3618.0,928.0,0.0,0.0,0.0,0.0
3236,436,2023-10-05 21:02:00+00:00,2402.021459227468,4757.0,1217.0,0.0,0.0,0.0,0.0
3237,436,2023-10-05 21:02:10+00:00,2350.260572987722,3723.0,958.0,0.0,0.0,0.0,0.0
3238,436,2023-10-05 21:02:20+00:00,2468.8805555555555,3632.0,932.0,0.0,0.0,0.0,0.0
3239,436,2023-10-05 21:02:30+00:00,2476.198051948052,4732.0,1217.0,0.0,0.0,0.0,0.0
3240,436,2023-10-05 21:02:40+00:00,2359.015256588072,3687.0,958.0,0.0,0.0,0.0,0.0
3241,436,2023-10-05 21:02:50+00:00,2406.0654338549075,3626.0,933.0,0.0,0.0,0.0,0.0
3242,436,2023-10-05 21:03:00+00:00,2549.560655737705,4760.0,1219.0,0.0,0.0,0.0,0.0
3243,436,2023-10-05 21:03:10+00:00,2568.4593103448274,3721.0,958.0,0.0,0.0,0.0,0.0
3244,436,2023-10-05 21:03:20+00:00,2480.1647727272725,3641.0,934.0,0.0,0.0,0.0,0.0
3245,436,2023-10-05 21:03:30+00:00,2524.5316184351555,4753.0,1217.0,0.0,0.0,0.0,0.0
3246,436,2023-10-05 21:03:40+00:00,2461.456790123457,3697.0,954.0,0.0,0.0,0.0,0.0
3247,436,2023-10-05 21:03:50+00:00,2601.9306518723993,3604.0,933.0,0.0,0.0,0.0,0.0
3248,436,2023-10-05 21:04:00+00:00,2414.04314159292,4779.0,1216.0,0.0,0.0,0.0,0.0
3249,436,2023-10-05 21:04:10+00:00,2519.3723849372386,3708.0,956.0,0.0,0.0,0.0,0.0
3250,436,2023-10-05 21:04:20+00:00,2451.2842857142855,3615.0,935.0,0.0,0.0,0.0,0.0
3251,436,2023-10-05 21:04:30+00:00,2459.74347826087,4755.0,1216.0,0.0,0.0,0.0,0.0
3252,436,2023-10-05 21:04:40+00:00,2650.063945578231,3695.0,959.0,0.0,0.0,0.0,0.0
3253,436,2023-10-05 21:04:50+00:00,2666.6927536231883,3619.0,932.0,0.0,0.0,0.0,0.0
3254,436,2023-10-05 21:05:00+00:00,2551.1541802388706,4739.0,1219.0,0.0,0.0,0.0,0.0
3255,436,2023-10-05 21:05:10+00:00,2473.9023383768913,3692.0,958.0,0.0,0.0,0.0,0.0
3256,436,2023-10-05 21:05:20+00:00,2520.5326842837276,3596.0,934.0,0.0,0.0,0.0,0.0
3257,436,2023-10-05 21:05:30+00:00,2633.7909790979097,4764.0,1212.0,0.0,0.0,0.0,0.0
3258,436,2023-10-05 21:05:40+00:00,2347.7125,3721.0,955.0,0.0,0.0,0.0,0.0
3259,436,2023-10-05 21:05:50+00:00,2612.7055476529163,3600.0,933.0,0.0,0.0,0.0,0.0
3260,436,2023-10-05 21:06:00+00:00,2481.859956236324,4740.0,1217.0,0.0,0.0,0.0,0.0
3261,436,2023-10-05 21:06:10+00:00,2550.0372928176794,3709.0,958.0,0.0,0.0,0.0,0.0
3262,436,2023-10-05 21:06:20+00:00,2598.3950276243095,3618.0,934.0,0.0,0.0,0.0,0.0
3263,437,2023-10-05 21:10:00+00:00,2504.7651122625216,2999.0,778.0,0.0,0.0,0.0,0.0
3264,437,2023-10-05 21:10:10+00:00,2592.8156682027648,4525.0,1163.0,0.0,0.0,0.0,0.0
3265,437,2023-10-05 21:10:20+00:00,2764.3038821954483,3895.0,1011.0,0.0,0.0,0.0,0.0
3266,437,2023-10-05 21:10:30+00:00,2647.575957727873,3881.0,1011.0,0.0,0.0,0.0,0.0
3267,437,2023-10-05 21:10:40+00:00,2876.259385665529,4506.0,1165.0,0.0,0.0,0.0,0.0
3268,437,2023-10-05 21:10:50+00:00,2716.346666666667,3904.0,1012.0,0.0,0.0,0.0,0.0
3269,437,2023-10-05 21:11:00+00:00,2803.2967914438505,3916.0,1010.0,0.0,0.0,0.0,0.0
3270,437,2023-10-05 21:11:10+00:00,2812.816554809843,4534.0,1167.0,0.0,0.0,0.0,0.0
3271,437,2023-10-05 21:11:20+00:00,2901.9602649006624,3893.0,1012.0,0.0,0.0,0.0,0.0
3272,437,2023-10-05 21:11:30+00:00,2672.7133421400263,3925.0,1008.0,0.0,0.0,0.0,0.0
3273,437,2023-10-05 21:11:40+00:00,2722.9485714285715,4535.0,1164.0,0.0,0.0,0.0,0.0
3274,437,2023-10-05 21:11:50+00:00,2689.06836461126,3909.0,1011.0,0.0,0.0,0.0,0.0
3275,437,2023-10-05 21:12:00+00:00,2685.6280323450133,3920.0,1010.0,0.0,0.0,0.0,0.0
3276,437,2023-10-05 21:12:10+00:00,2776.103368176539,4519.0,1164.0,0.0,0.0,0.0,0.0
3277,437,2023-10-05 21:12:20+00:00,2710.787318361955,3904.0,1010.0,0.0,0.0,0.0,0.0
3278,437,2023-10-05 21:12:30+00:00,2695.3697135061393,3906.0,1011.0,0.0,0.0,0.0,0.0
3279,437,2023-10-05 21:12:40+00:00,2837.5333333333333,4524.0,1168.0,0.0,0.0,0.0,0.0
3280,437,2023-10-05 21:12:50+00:00,2736.901617250674,3882.0,1014.0,0.0,0.0,0.0,0.0
3281,437,2023-10-05 21:13:00+00:00,2687.3572395128554,3897.0,1010.0,0.0,0.0,0.0,0.0
3282,437,2023-10-05 21:13:10+00:00,2892.8655851680187,4503.0,1169.0,0.0,0.0,0.0,0.0
3283,437,2023-10-05 21:13:20+00:00,2654.9501347708897,3891.0,1012.0,0.0,0.0,0.0,0.0
3284,437,2023-10-05 21:13:30+00:00,2629.4631043256995,4077.0,1058.0,0.0,0.0,0.0,0.0
3285,437,2023-10-05 21:13:40+00:00,2883.3817527010806,4346.0,1123.0,0.0,0.0,0.0,0.0
3286,437,2023-10-05 21:13:50+00:00,2650.1710182767624,4086.0,1059.0,0.0,0.0,0.0,0.0
3287,437,2023-10-05 21:14:00+00:00,2723.813366960908,4088.0,1057.0,0.0,0.0,0.0,0.0
3288,437,2023-10-05 21:14:10+00:00,3039.13476070529,4070.0,1046.0,0.0,0.0,0.0,0.0
3289,437,2023-10-05 21:14:20+00:00,2678.6949352179035,4345.0,1129.0,0.0,0.0,0.0,0.0
3290,437,2023-10-05 21:14:30+00:00,3162.1195516811954,4048.0,1046.0,0.0,0.0,0.0,0.0
3291,437,2023-10-05 21:14:40+00:00,3272.4350132625996,3814.0,987.0,0.0,0.0,0.0,0.0
3292,437,2023-10-05 21:14:50+00:00,2735.402097902098,4597.0,1191.0,0.0,0.0,0.0,0.0
3293,437,2023-10-05 21:15:00+00:00,3220.0835579514824,3819.0,986.0,0.0,0.0,0.0,0.0
3294,437,2023-10-05 21:15:10+00:00,2933.042253521127,4014.0,1036.0,0.0,0.0,0.0,0.0
3295,437,2023-10-05 21:15:20+00:00,2881.4117647058824,4355.0,1126.0,0.0,0.0,0.0,0.0
3296,437,2023-10-05 21:15:30+00:00,2748.289617486339,3863.0,997.0,0.0,0.0,0.0,0.0
3297,437,2023-10-05 21:15:40+00:00,2808.8225806451615,3904.0,1011.0,0.0,0.0,0.0,0.0
3298,437,2023-10-05 21:15:50+00:00,2905.0223463687153,4535.0,1166.0,0.0,0.0,0.0,0.0
3299,437,2023-10-05 21:16:00+00:00,2885.2866756393,3915.0,1012.0,0.0,0.0,0.0,0.0
3300,437,2023-10-05 21:16:10+00:00,2711.7101827676242,4035.0,1039.0,0.0,0.0,0.0,0.0
3301,437,2023-10-05 21:16:20+00:00,2748.0767441860467,4428.0,1141.0,0.0,0.0,0.0,0.0
3302,437,2023-10-05 21:16:30+00:00,2784.259403372244,4035.0,1039.0,0.0,0.0,0.0,0.0
3303,437,2023-10-05 21:16:40+00:00,2579.9895561357703,4034.0,1038.0,0.0,0.0,0.0,0.0
3304,437,2023-10-05 21:16:50+00:00,2896.4163783160325,4391.0,1139.0,0.0,0.0,0.0,0.0
3305,437,2023-10-05 21:17:00+00:00,2507.213157894737,4031.0,1039.0,0.0,0.0,0.0,0.0
3306,437,2023-10-05 21:17:10+00:00,2701.4262295081967,4015.0,1037.0,0.0,0.0,0.0,0.0
3307,437,2023-10-05 21:17:20+00:00,2862.8956623681124,4417.0,1139.0,0.0,0.0,0.0,0.0
3308,437,2023-10-05 21:17:30+00:00,2557.4736164736164,4023.0,1037.0,0.0,0.0,0.0,0.0
3309,437,2023-10-05 21:17:40+00:00,2542.1364795918366,4015.0,1035.0,0.0,0.0,0.0,0.0
3310,437,2023-10-05 21:17:50+00:00,2833.9803695150117,4414.0,1138.0,0.0,0.0,0.0,0.0
3311,437,2023-10-05 21:18:00+00:00,2610.5006289308176,4027.0,1039.0,0.0,0.0,0.0,0.0
3312,437,2023-10-05 21:18:10+00:00,2479.5432569974555,4025.0,1041.0,0.0,0.0,0.0,0.0
3313,437,2023-10-05 21:18:20+00:00,2807.5957207207207,4413.0,1137.0,0.0,0.0,0.0,0.0
3314,437,2023-10-05 21:18:30+00:00,2466.7302204928665,4008.0,1038.0,0.0,0.0,0.0,0.0
3315,437,2023-10-05 21:18:40+00:00,2387.92376111817,4045.0,1039.0,0.0,0.0,0.0,0.0
3316,437,2023-10-05 21:18:50+00:00,2783.9150837988827,4417.0,1140.0,0.0,0.0,0.0,0.0
3317,437,2023-10-05 21:19:00+00:00,2337.359296482412,4034.0,1041.0,0.0,0.0,0.0,0.0
3318,437,2023-10-05 21:19:10+00:00,2694.269585253456,4216.0,1092.0,0.0,0.0,0.0,0.0
3319,437,2023-10-05 21:19:20+00:00,2567.800508259212,4038.0,1039.0,0.0,0.0,0.0,0.0
3320,437,2023-10-05 21:19:30+00:00,2804.9029680365297,4398.0,1138.0,0.0,0.0,0.0,0.0
3321,437,2023-10-05 21:19:40+00:00,2437.5725094577556,3971.0,1018.0,0.0,0.0,0.0,0.0
3322,437,2023-10-05 21:19:50+00:00,2263.858710562414,3778.0,966.0,0.0,0.0,0.0,0.0
3323,437,2023-10-05 21:20:00+00:00,2370.432754880694,4710.0,1211.0,0.0,0.0,0.0,0.0
3324,437,2023-10-05 21:20:10+00:00,2124.549391069012,3783.0,968.0,0.0,0.0,0.0,0.0
3325,437,2023-10-05 21:20:20+00:00,2221.156462585034,3765.0,968.0,0.0,0.0,0.0,0.0
3326,437,2023-10-05 21:20:30+00:00,2296.526429341963,4699.0,1211.0,0.0,0.0,0.0,0.0
